ticker,call_date,maec_folder,text_path,reporting_period_end_q,reporting_period_end_a,reporting_period_end,q_consensus_statpers,q_consensus_n_analysts,q_consensus_eps_mean,q_consensus_eps_median,q_consensus_eps_stdev,q_consensus_eps_high,q_consensus_eps_low,q_actual_eps,q_actual_announcement_date,a_consensus_statpers,a_consensus_n_analysts,a_consensus_eps_mean,a_consensus_eps_median,a_consensus_eps_stdev,a_consensus_eps_high,a_consensus_eps_low,a_actual_eps,a_actual_announcement_date,reporting_fy_int,current_fy_label,next_fy_label,cur_guidance_ebitda,cur_guidance_eps_excl,cur_guidance_eps_excl_high,cur_guidance_eps_excl_low,cur_guidance_revenue,cur_guidance_revenue_high,cur_guidance_revenue_low,next_guidance_ebitda,next_guidance_eps_excl,next_guidance_eps_excl_high,next_guidance_eps_excl_low,next_guidance_revenue,next_guidance_revenue_high,next_guidance_revenue_low,guidance_eps_midpoint,qtr_surprise_vs_consensus,qtr_beat_consensus,ann_surprise_vs_consensus,ann_beat_consensus,ann_surprise_vs_guidance,ann_beat_guidance_midpoint,annual_actual_in_guidance_range
FCPT,2016-05-09,20160509_FCPT,raw_data/transcripts/maec/MAEC_Dataset/20160509_FCPT/text.txt,,,,,,,,,,,,,,,,,,,,,,,FY<NA>,FY<NA>,,,,,,,,,,,,,,,,,,,,,,
FCPT,2016-08-03,20160803_FCPT,raw_data/transcripts/maec/MAEC_Dataset/20160803_FCPT/text.txt,,,,,,,,,,,,,,,,,,,,,,,FY<NA>,FY<NA>,,,,,,,,,,,,,,,,,,,,,,
FCPT,2017-02-23,20170223_FCPT,raw_data/transcripts/maec/MAEC_Dataset/20170223_FCPT/text.txt,,,,,,,,,,,,,,,,,,,,,,,FY<NA>,FY<NA>,,,,,,,,,,,,,,,,,,,,,,
FCPT,2017-05-04,20170504_FCPT,raw_data/transcripts/maec/MAEC_Dataset/20170504_FCPT/text.txt,,,,,,,,,,,,,,,,,,,,,,,FY<NA>,FY<NA>,,,,,,,,,,,,,,,,,,,,,,
FCPT,2017-11-03,20171103_FCPT,raw_data/transcripts/maec/MAEC_Dataset/20171103_FCPT/text.txt,,,,,,,,,,,,,,,,,,,,,,,FY<NA>,FY<NA>,,,,,,,,,,,,,,,,,,,,,,
FCPT,2018-02-21,20180221_FCPT,raw_data/transcripts/maec/MAEC_Dataset/20180221_FCPT/text.txt,,,,,,,,,,,,,,,,,,,,,,,FY<NA>,FY<NA>,,,,,,,,,,,,,,,,,,,,,,
FCPT,2018-04-26,20180426_FCPT,raw_data/transcripts/maec/MAEC_Dataset/20180426_FCPT/text.txt,,,,,,,,,,,,,,,,,,,,,,,FY<NA>,FY<NA>,,,,,,,,,,,,,,,,,,,,,,
FCX,2017-04-25,20170425_FCX,raw_data/transcripts/maec/MAEC_Dataset/20170425_FCX/text.txt,2017-03-31,2016-12-31,2017-03-31,2017-04-20,17.0,0.16,0.15,0.08,0.38,0.01,0.15,2017-04-25,2017-01-19,12.0,0.29,0.29,0.05,0.37,0.21,0.23,2017-01-25,2016.0,FY2016,FY2017,,,,,,,,7000.0,,,,,,,,-0.010000000000000009,False,-0.05999999999999997,False,,,
FDS,2015-03-17,20150317_FDS,raw_data/transcripts/maec/MAEC_Dataset/20150317_FDS/text.txt,,,,,,,,,,,,,,,,,,,,,,,FY<NA>,FY<NA>,,,,,,,,,,,,,,,,,,,,,,
FE,2015-05-01,20150501_FE,raw_data/transcripts/maec/MAEC_Dataset/20150501_FE/text.txt,,,,,,,,,,,,,,,,,,,,,,,FY<NA>,FY<NA>,,,,,,,,,,,,,,,,,,,,,,
FE,2015-07-31,20150731_FE,raw_data/transcripts/maec/MAEC_Dataset/20150731_FE/text.txt,,,,,,,,,,,,,,,,,,,,,,,FY<NA>,FY<NA>,,,,,,,,,,,,,,,,,,,,,,
FE,2016-07-29,20160729_FE,raw_data/transcripts/maec/MAEC_Dataset/20160729_FE/text.txt,,,,,,,,,,,,,,,,,,,,,,,FY<NA>,FY<NA>,,,,,,,,,,,,,,,,,,,,,,
FE,2017-02-22,20170222_FE,raw_data/transcripts/maec/MAEC_Dataset/20170222_FE/text.txt,,,,,,,,,,,,,,,,,,,,,,,FY<NA>,FY<NA>,,,,,,,,,,,,,,,,,,,,,,
FELE,2015-10-27,20151027_FELE,raw_data/transcripts/maec/MAEC_Dataset/20151027_FELE/text.txt,2015-09-30,2014-12-31,2015-09-30,2015-10-15,7.0,0.41,0.4,0.04,0.48,0.34,0.45,2015-10-27,2015-02-19,7.0,1.74,1.75,0.03,1.77,1.67,1.76,2015-02-24,2014.0,FY2014,FY2015,,,,,,,,,,,,,,,,0.040000000000000036,True,0.020000000000000018,True,,,
FELE,2016-10-25,20161025_FELE,raw_data/transcripts/maec/MAEC_Dataset/20161025_FELE/text.txt,2016-09-30,2015-12-31,2016-09-30,2016-10-20,6.0,0.49,0.49,0.03,0.52,0.46,0.48,2016-10-25,2016-02-18,9.0,1.46,1.46,0.03,1.48,1.39,1.47,2016-02-23,2015.0,FY2015,FY2016,,,,,,,,,1.645,1.67,1.62,,,,,-0.010000000000000009,False,0.010000000000000009,True,,,
FELE,2017-07-25,20170725_FELE,raw_data/transcripts/maec/MAEC_Dataset/20170725_FELE/text.txt,2017-06-30,2016-12-31,2017-06-30,2017-07-20,6.0,0.53,0.52,0.03,0.58,0.49,0.58,2017-07-25,2017-02-16,7.0,1.65,1.65,0.01,1.66,1.64,1.66,2017-02-21,2016.0,FY2016,FY2017,,1.645,1.67,1.62,,,,,1.9,1.92,1.88,,,,1.645,0.04999999999999993,True,0.010000000000000009,True,0.014999999999999902,True,True
FFBC,2016-04-22,20160422_FFBC,raw_data/transcripts/maec/MAEC_Dataset/20160422_FFBC/text.txt,2016-03-31,2015-12-31,2016-03-31,2016-04-14,9.0,0.33,0.33,0.01,0.34,0.32,0.33,2016-04-21,2016-01-14,8.0,1.24,1.24,0.02,1.28,1.22,1.22,2016-01-21,2015.0,FY2015,FY2016,,,,,,,,,,,,,,,,0.0,False,-0.020000000000000018,False,,,
FFBC,2016-07-22,20160722_FFBC,raw_data/transcripts/maec/MAEC_Dataset/20160722_FFBC/text.txt,2016-06-30,2015-12-31,2016-06-30,2016-07-14,9.0,0.34,0.34,0.01,0.35,0.33,0.36,2016-07-21,2016-01-14,8.0,1.24,1.24,0.02,1.28,1.22,1.22,2016-01-21,2015.0,FY2015,FY2016,,,,,,,,,,,,,,,,0.019999999999999962,True,-0.020000000000000018,False,,,
FFBC,2016-10-21,20161021_FFBC,raw_data/transcripts/maec/MAEC_Dataset/20161021_FFBC/text.txt,2016-09-30,2015-12-31,2016-09-30,2016-09-15,8.0,0.36,0.36,0.01,0.37,0.35,0.37,2016-10-20,2016-01-14,8.0,1.24,1.24,0.02,1.28,1.22,1.22,2016-01-21,2015.0,FY2015,FY2016,,,,,,,,,,,,,,,,0.010000000000000009,True,-0.020000000000000018,False,,,
FHN,2016-01-19,20160119_FHN,raw_data/transcripts/maec/MAEC_Dataset/20160119_FHN/text.txt,,,,,,,,,,,,,,,,,,,,,,,FY<NA>,FY<NA>,,,,,,,,,,,,,,,,,,,,,,
FHN,2016-10-14,20161014_FHN,raw_data/transcripts/maec/MAEC_Dataset/20161014_FHN/text.txt,,,,,,,,,,,,,,,,,,,,,,,FY<NA>,FY<NA>,,,,,,,,,,,,,,,,,,,,,,
FICO,2016-01-28,20160128_FICO,raw_data/transcripts/maec/MAEC_Dataset/20160128_FICO/text.txt,,,,,,,,,,,,,,,,,,,,,,,FY<NA>,FY<NA>,,,,,,,,,,,,,,,,,,,,,,
FII,2016-04-29,20160429_FII,raw_data/transcripts/maec/MAEC_Dataset/20160429_FII/text.txt,2016-03-31,2015-12-31,2016-03-31,2016-04-14,9.0,0.43,0.44,0.01,0.45,0.41,0.44,2016-04-28,2016-01-14,11.0,1.6,1.6,0.01,1.62,1.58,1.62,2016-01-28,2015.0,FY2015,FY2016,,,,,,,,,,,,,,,,0.010000000000000009,True,0.020000000000000018,True,,,
FII,2016-07-29,20160729_FII,raw_data/transcripts/maec/MAEC_Dataset/20160729_FII/text.txt,2016-06-30,2015-12-31,2016-06-30,2016-07-14,6.0,0.48,0.48,0.01,0.5,0.46,0.49,2016-07-28,2016-01-14,11.0,1.6,1.6,0.01,1.62,1.58,1.62,2016-01-28,2015.0,FY2015,FY2016,,,,,,,,,,,,,,,,0.010000000000000009,True,0.020000000000000018,True,,,
FII,2017-04-28,20170428_FII,raw_data/transcripts/maec/MAEC_Dataset/20170428_FII/text.txt,2017-03-31,2016-12-31,2017-03-31,2017-04-20,6.0,0.46,0.47,0.01,0.48,0.45,0.49,2017-04-27,2017-01-19,8.0,1.99,1.98,0.02,2.04,1.97,2.03,2017-01-26,2016.0,FY2016,FY2017,,,,,,,,,,,,,,,,0.02999999999999997,True,0.039999999999999813,True,,,
FINL,2016-01-07,20160107_FINL,raw_data/transcripts/maec/MAEC_Dataset/20160107_FINL/text.txt,2015-11-30,2015-02-28,2015-11-30,2015-12-17,21.0,-0.03,-0.04,0.03,0.02,-0.09,-0.07,2016-01-07,2015-03-19,21.0,1.66,1.66,0.05,1.8,1.5,1.67,2015-03-27,2015.0,FY2015,FY2016,,,,,,,,,,,,,,,,-0.04000000000000001,False,0.010000000000000009,True,,,
FIS,2015-07-23,20150723_FIS,raw_data/transcripts/maec/MAEC_Dataset/20150723_FIS/text.txt,,,,,,,,,,,,,,,,,,,,,,,FY<NA>,FY<NA>,,,,,,,,,,,,,,,,,,,,,,
FIS,2015-11-03,20151103_FIS,raw_data/transcripts/maec/MAEC_Dataset/20151103_FIS/text.txt,,,,,,,,,,,,,,,,,,,,,,,FY<NA>,FY<NA>,,,,,,,,,,,,,,,,,,,,,,
FIS,2017-02-07,20170207_FIS,raw_data/transcripts/maec/MAEC_Dataset/20170207_FIS/text.txt,,,,,,,,,,,,,,,,,,,,,,,FY<NA>,FY<NA>,,,,,,,,,,,,,,,,,,,,,,
FIS,2017-08-02,20170802_FIS,raw_data/transcripts/maec/MAEC_Dataset/20170802_FIS/text.txt,,,,,,,,,,,,,,,,,,,,,,,FY<NA>,FY<NA>,,,,,,,,,,,,,,,,,,,,,,
FISV,2015-10-27,20151027_FISV,raw_data/transcripts/maec/MAEC_Dataset/20151027_FISV/text.txt,2015-09-30,2014-12-31,2015-09-30,2015-10-15,18.0,0.49,0.48,0.01,0.5,0.47,0.515,2015-10-27,2015-01-15,22.0,1.68,1.68,0.01,1.69,1.67,1.685,2015-02-03,2014.0,FY2014,FY2015,,1.68,1.69,1.67,5030.63,5054.7,5006.56,,1.93,1.935,1.92,,,,1.68,0.025000000000000022,True,0.0050000000000001155,True,0.0050000000000001155,True,True
FISV,2016-02-02,20160202_FISV,raw_data/transcripts/maec/MAEC_Dataset/20160202_FISV/text.txt,2015-12-31,2015-12-31,2015-12-31,2016-01-14,20.0,0.5,0.5,0.01,0.51,0.48,0.5,2016-02-02,2016-01-14,20.0,1.93,1.93,0.01,1.94,1.92,1.935,2016-02-02,2015.0,FY2015,FY2016,,1.93,1.935,1.92,,,,,2.225,2.23,2.215,,,,1.9275,0.0,False,0.0050000000000001155,True,0.007500000000000062,True,True
FISV,2016-08-02,20160802_FISV,raw_data/transcripts/maec/MAEC_Dataset/20160802_FISV/text.txt,2016-06-30,2015-12-31,2016-06-30,2016-07-14,19.0,0.54,0.54,0.01,0.55,0.52,0.54,2016-08-02,2016-01-14,20.0,1.93,1.93,0.01,1.94,1.92,1.935,2016-02-02,2015.0,FY2015,FY2016,,1.93,1.935,1.92,,,,,2.225,2.23,2.215,,,,1.9275,0.0,False,0.0050000000000001155,True,0.007500000000000062,True,True
FITB,2015-10-20,20151020_FITB,raw_data/transcripts/maec/MAEC_Dataset/20151020_FITB/text.txt,2015-09-30,2014-12-31,2015-09-30,2015-10-15,33.0,0.4,0.4,0.02,0.52,0.37,0.49,2015-10-20,2015-01-15,23.0,1.67,1.66,0.02,1.73,1.64,1.66,2015-01-21,2014.0,FY2014,FY2015,,,,,,,,,,,,6073.0,,6073.0,,0.08999999999999997,True,-0.010000000000000009,False,,,
FITB,2017-01-24,20170124_FITB,raw_data/transcripts/maec/MAEC_Dataset/20170124_FITB/text.txt,2016-12-31,2016-12-31,2016-12-31,2017-01-19,30.0,0.43,0.43,0.02,0.48,0.4,0.49,2017-01-24,2017-01-19,26.0,1.88,1.89,0.06,1.93,1.58,1.93,2017-01-24,2016.0,FY2016,FY2017,,,,,,,,,,,,6113.4,6119.36,6107.44,,0.06,True,0.050000000000000044,True,,,
FIVE,2016-06-02,20160602_FIVE,raw_data/transcripts/maec/MAEC_Dataset/20160602_FIVE/text.txt,,,,,,,,,,,,,,,,,,,,,,,FY<NA>,FY<NA>,,,,,,,,,,,,,,,,,,,,,,
FIVE,2016-08-31,20160831_FIVE,raw_data/transcripts/maec/MAEC_Dataset/20160831_FIVE/text.txt,,,,,,,,,,,,,,,,,,,,,,,FY<NA>,FY<NA>,,,,,,,,,,,,,,,,,,,,,,
FL,2015-03-06,20150306_FL,raw_data/transcripts/maec/MAEC_Dataset/20150306_FL/text.txt,,,,,,,,,,,,,,,,,,,,,,,FY<NA>,FY<NA>,,,,,,,,,,,,,,,,,,,,,,
FL,2015-08-21,20150821_FL,raw_data/transcripts/maec/MAEC_Dataset/20150821_FL/text.txt,,,,,,,,,,,,,,,,,,,,,,,FY<NA>,FY<NA>,,,,,,,,,,,,,,,,,,,,,,
FL,2015-11-20,20151120_FL,raw_data/transcripts/maec/MAEC_Dataset/20151120_FL/text.txt,,,,,,,,,,,,,,,,,,,,,,,FY<NA>,FY<NA>,,,,,,,,,,,,,,,,,,,,,,
FL,2016-08-19,20160819_FL,raw_data/transcripts/maec/MAEC_Dataset/20160819_FL/text.txt,,,,,,,,,,,,,,,,,,,,,,,FY<NA>,FY<NA>,,,,,,,,,,,,,,,,,,,,,,
FL,2017-11-17,20171117_FL,raw_data/transcripts/maec/MAEC_Dataset/20171117_FL/text.txt,,,,,,,,,,,,,,,,,,,,,,,FY<NA>,FY<NA>,,,,,,,,,,,,,,,,,,,,,,
FLIR,2015-07-24,20150724_FLIR,raw_data/transcripts/maec/MAEC_Dataset/20150724_FLIR/text.txt,2015-06-30,2014-12-31,2015-06-30,2015-07-16,9.0,0.37,0.38,0.02,0.39,0.34,0.36,2015-07-24,2015-01-15,9.0,1.37,1.37,0.03,1.43,1.34,1.39,2015-02-06,2014.0,FY2014,FY2015,,,,,1505.0,1530.0,1480.0,,,,,1545.0,1570.0,1520.0,,-0.010000000000000009,False,0.019999999999999796,True,,,
FLIR,2016-04-26,20160426_FLIR,raw_data/transcripts/maec/MAEC_Dataset/20160426_FLIR/text.txt,2016-03-31,2015-12-31,2016-03-31,2016-04-14,8.0,0.32,0.33,0.02,0.34,0.29,0.3,2016-04-26,2016-01-14,6.0,1.57,1.58,0.02,1.6,1.55,1.57,2016-02-11,2015.0,FY2015,FY2016,,,,,1545.0,1570.0,1520.0,,,,,1625.0,1650.0,1600.0,,-0.020000000000000018,False,0.0,False,,,
FLIR,2016-07-27,20160727_FLIR,raw_data/transcripts/maec/MAEC_Dataset/20160727_FLIR/text.txt,2016-06-30,2015-12-31,2016-06-30,2016-07-14,8.0,0.35,0.35,0.02,0.39,0.34,0.34,2016-07-27,2016-01-14,6.0,1.57,1.58,0.02,1.6,1.55,1.57,2016-02-11,2015.0,FY2015,FY2016,,,,,1545.0,1570.0,1520.0,,,,,1625.0,1650.0,1600.0,,-0.009999999999999953,False,0.0,False,,,
FLO,2016-02-11,20160211_FLO,raw_data/transcripts/maec/MAEC_Dataset/20160211_FLO/text.txt,2015-12-31,2015-12-31,2015-12-31,2016-01-14,7.0,0.21,0.21,0.0,0.22,0.21,0.16,2016-02-10,2016-01-14,8.0,0.98,0.98,0.01,1.0,0.97,0.92,2016-02-10,2015.0,FY2015,FY2016,,0.97,0.98,0.96,3830.0,3842.0,3818.0,,0.925,0.95,0.9,3958.0,3986.0,3930.0,0.97,-0.04999999999999999,False,-0.05999999999999994,False,-0.04999999999999993,False,False
FLO,2016-05-19,20160519_FLO,raw_data/transcripts/maec/MAEC_Dataset/20160519_FLO/text.txt,2016-03-31,2015-12-31,2016-03-31,2016-04-14,7.0,0.29,0.29,0.03,0.32,0.24,0.28,2016-05-18,2016-01-14,8.0,0.98,0.98,0.01,1.0,0.97,0.92,2016-02-10,2015.0,FY2015,FY2016,,0.97,0.98,0.96,3830.0,3842.0,3818.0,,0.925,0.95,0.9,3958.0,3986.0,3930.0,0.97,-0.009999999999999953,False,-0.05999999999999994,False,-0.04999999999999993,False,False
FLOW,2016-08-03,20160803_FLOW,raw_data/transcripts/maec/MAEC_Dataset/20160803_FLOW/text.txt,,,,,,,,,,,,,,,,,,,,,,,FY<NA>,FY<NA>,,,,,,,,,,,,,,,,,,,,,,
FLR,2015-07-30,20150730_FLR,raw_data/transcripts/maec/MAEC_Dataset/20150730_FLR/text.txt,,,,,,,,,,,,,,,,,,,,,,,FY<NA>,FY<NA>,,,,,,,,,,,,,,,,,,,,,,
FLR,2015-10-29,20151029_FLR,raw_data/transcripts/maec/MAEC_Dataset/20151029_FLR/text.txt,,,,,,,,,,,,,,,,,,,,,,,FY<NA>,FY<NA>,,,,,,,,,,,,,,,,,,,,,,
FLR,2016-05-05,20160505_FLR,raw_data/transcripts/maec/MAEC_Dataset/20160505_FLR/text.txt,,,,,,,,,,,,,,,,,,,,,,,FY<NA>,FY<NA>,,,,,,,,,,,,,,,,,,,,,,
FLR,2016-08-04,20160804_FLR,raw_data/transcripts/maec/MAEC_Dataset/20160804_FLR/text.txt,,,,,,,,,,,,,,,,,,,,,,,FY<NA>,FY<NA>,,,,,,,,,,,,,,,,,,,,,,
FLS,2016-04-29,20160429_FLS,raw_data/transcripts/maec/MAEC_Dataset/20160429_FLS/text.txt,,,,,,,,,,,,,,,,,,,,,,,FY<NA>,FY<NA>,,,,,,,,,,,,,,,,,,,,,,
FLS,2016-07-29,20160729_FLS,raw_data/transcripts/maec/MAEC_Dataset/20160729_FLS/text.txt,,,,,,,,,,,,,,,,,,,,,,,FY<NA>,FY<NA>,,,,,,,,,,,,,,,,,,,,,,
FLS,2017-02-17,20170217_FLS,raw_data/transcripts/maec/MAEC_Dataset/20170217_FLS/text.txt,,,,,,,,,,,,,,,,,,,,,,,FY<NA>,FY<NA>,,,,,,,,,,,,,,,,,,,,,,
FMBI,2016-04-20,20160420_FMBI,raw_data/transcripts/maec/MAEC_Dataset/20160420_FMBI/text.txt,2016-03-31,2015-12-31,2016-03-31,2016-04-14,9.0,0.28,0.28,0.01,0.29,0.24,0.27,2016-04-19,2016-01-14,9.0,1.15,1.14,0.01,1.17,1.13,1.13,2016-01-26,2015.0,FY2015,FY2016,,,,,,,,,,,,,,,,-0.010000000000000009,False,-0.020000000000000018,False,,,
FMBI,2018-04-25,20180425_FMBI,raw_data/transcripts/maec/MAEC_Dataset/20180425_FMBI/text.txt,2018-03-31,2017-12-31,2018-03-31,2018-04-19,9.0,0.38,0.38,0.01,0.39,0.36,0.33,2018-04-24,2018-01-18,7.0,1.29,1.29,0.01,1.31,1.28,1.35,2018-01-29,2017.0,FY2017,FY2018,,,,,,,,,,,,,,,,-0.04999999999999999,False,0.06000000000000005,True,,,
FMC,2016-05-03,20160503_FMC,raw_data/transcripts/maec/MAEC_Dataset/20160503_FMC/text.txt,,,,,,,,,,,,,,,,,,,,,,,FY<NA>,FY<NA>,,,,,,,,,,,,,,,,,,,,,,
FMC,2016-08-03,20160803_FMC,raw_data/transcripts/maec/MAEC_Dataset/20160803_FMC/text.txt,,,,,,,,,,,,,,,,,,,,,,,FY<NA>,FY<NA>,,,,,,,,,,,,,,,,,,,,,,
FN,2015-05-04,20150504_FN,raw_data/transcripts/maec/MAEC_Dataset/20150504_FN/text.txt,,,,,,,,,,,,,,,,,,,,,,,FY<NA>,FY<NA>,,,,,,,,,,,,,,,,,,,,,,
FN,2016-05-02,20160502_FN,raw_data/transcripts/maec/MAEC_Dataset/20160502_FN/text.txt,,,,,,,,,,,,,,,,,,,,,,,FY<NA>,FY<NA>,,,,,,,,,,,,,,,,,,,,,,
FN,2017-11-06,20171106_FN,raw_data/transcripts/maec/MAEC_Dataset/20171106_FN/text.txt,,,,,,,,,,,,,,,,,,,,,,,FY<NA>,FY<NA>,,,,,,,,,,,,,,,,,,,,,,
FN,2018-02-05,20180205_FN,raw_data/transcripts/maec/MAEC_Dataset/20180205_FN/text.txt,,,,,,,,,,,,,,,,,,,,,,,FY<NA>,FY<NA>,,,,,,,,,,,,,,,,,,,,,,
FN,2018-05-07,20180507_FN,raw_data/transcripts/maec/MAEC_Dataset/20180507_FN/text.txt,,,,,,,,,,,,,,,,,,,,,,,FY<NA>,FY<NA>,,,,,,,,,,,,,,,,,,,,,,
FNB,2015-07-23,20150723_FNB,raw_data/transcripts/maec/MAEC_Dataset/20150723_FNB/text.txt,,,,,,,,,,,,,,,,,,,,,,,FY<NA>,FY<NA>,,,,,,,,,,,,,,,,,,,,,,
FR,2016-07-29,20160729_FR,raw_data/transcripts/maec/MAEC_Dataset/20160729_FR/text.txt,2016-06-30,2015-12-31,2016-06-30,2016-07-14,3.0,0.1,0.1,0.0,0.1,0.1,0.43,2016-07-28,2016-01-14,2.0,0.36,0.36,0.01,0.37,0.36,0.66,2016-02-18,2015.0,FY2015,FY2016,,,,,,,,,0.98,1.0,0.96,,,,,0.32999999999999996,True,0.30000000000000004,True,,,
FRAN,2015-12-09,20151209_FRAN,raw_data/transcripts/maec/MAEC_Dataset/20151209_FRAN/text.txt,,,,,,,,,,,,,,,,,,,,,,,FY<NA>,FY<NA>,,,,,,,,,,,,,,,,,,,,,,
FRAN,2017-12-05,20171205_FRAN,raw_data/transcripts/maec/MAEC_Dataset/20171205_FRAN/text.txt,,,,,,,,,,,,,,,,,,,,,,,FY<NA>,FY<NA>,,,,,,,,,,,,,,,,,,,,,,
FRED,2015-08-27,20150827_FRED,raw_data/transcripts/maec/MAEC_Dataset/20150827_FRED/text.txt,2015-07-31,2015-01-31,2015-07-31,2015-08-20,7.0,-0.1,-0.13,0.06,0.02,-0.13,-0.08,2015-08-27,2015-03-19,7.0,-0.17,-0.17,0.01,-0.15,-0.19,-0.2,2015-03-26,2015.0,FY2015,FY2016,,,,,,,,,,,,,,,,0.020000000000000004,True,-0.03,False,,,
FRED,2016-08-30,20160830_FRED,raw_data/transcripts/maec/MAEC_Dataset/20160830_FRED/text.txt,2016-07-31,2016-01-31,2016-07-31,2016-08-18,6.0,-0.2,-0.21,0.01,-0.18,-0.21,-0.18,2016-08-30,2016-03-17,5.0,0.06,0.07,0.01,0.07,0.05,0.09,2016-03-23,2016.0,FY2016,FY2017,,,,,,,,,,,,,,,,0.020000000000000018,True,0.03,True,,,
FRED,2017-06-06,20170606_FRED,raw_data/transcripts/maec/MAEC_Dataset/20170606_FRED/text.txt,2017-04-30,2017-01-31,2017-04-30,2017-05-18,4.0,-0.02,-0.03,0.06,0.06,-0.08,-0.06,2017-06-06,2017-03-16,2.0,-0.53,-0.53,0.11,-0.45,-0.6,-0.52,2017-04-06,2017.0,FY2017,FY2018,,,,,,,,,,,,,,,,-0.039999999999999994,False,0.010000000000000009,True,,,
FRED,2017-12-06,20171206_FRED,raw_data/transcripts/maec/MAEC_Dataset/20171206_FRED/text.txt,2017-10-31,2017-01-31,2017-10-31,2017-11-16,4.0,-0.13,-0.13,0.03,-0.1,-0.17,-0.42,2017-12-06,2017-03-16,2.0,-0.53,-0.53,0.11,-0.45,-0.6,-0.52,2017-04-06,2017.0,FY2017,FY2018,,,,,,,,,,,,,,,,-0.29,False,0.010000000000000009,True,,,
FRED,2018-05-04,20180504_FRED,raw_data/transcripts/maec/MAEC_Dataset/20180504_FRED/text.txt,2018-04-30,2018-01-31,2018-04-30,2018-04-19,1.0,-0.12,-0.12,,-0.12,-0.12,,,2018-04-19,1.0,-0.4,-0.4,,-0.4,-0.4,-1.42,2018-05-04,2018.0,FY2018,FY2019,,,,,,,,,,,,,,,,,,-1.02,False,,,
FRED,2018-06-14,20180614_FRED,raw_data/transcripts/maec/MAEC_Dataset/20180614_FRED/text.txt,2018-04-30,2018-01-31,2018-04-30,2018-05-17,1.0,-0.12,-0.12,,-0.12,-0.12,,,2018-04-19,1.0,-0.4,-0.4,,-0.4,-0.4,-1.42,2018-05-04,2018.0,FY2018,FY2019,,,,,,,,,,,,,,,,,,-1.02,False,,,
FRGI,2017-11-06,20171106_FRGI,raw_data/transcripts/maec/MAEC_Dataset/20171106_FRGI/text.txt,2017-09-30,2016-12-31,2017-09-30,2017-10-19,5.0,0.23,0.23,0.04,0.27,0.17,0.06,2017-11-06,2017-02-16,7.0,1.28,1.28,0.02,1.31,1.25,1.29,2017-02-27,2016.0,FY2016,FY2017,,,,,,,,,,,,,,,,-0.17,False,0.010000000000000009,True,,,
FRGI,2018-02-26,20180226_FRGI,raw_data/transcripts/maec/MAEC_Dataset/20180226_FRGI/text.txt,2017-12-31,2017-12-31,2017-12-31,2018-02-15,5.0,0.11,0.12,0.04,0.15,0.07,0.0,2018-02-26,2018-02-15,5.0,0.73,0.73,0.04,0.77,0.69,0.6,2018-02-26,2017.0,FY2017,FY2018,,,,,,,,,,,,,,,,-0.11,False,-0.13,False,,,
FSLR,2016-02-23,20160223_FSLR,raw_data/transcripts/maec/MAEC_Dataset/20160223_FSLR/text.txt,2015-12-31,2015-12-31,2015-12-31,2016-02-18,17.0,0.77,0.75,0.09,0.96,0.6,1.6,2016-02-23,2016-02-18,11.0,4.51,4.49,0.08,4.72,4.42,5.37,2016-02-23,2015.0,FY2015,FY2016,,4.4,4.5,4.3,3550.0,3600.0,3500.0,,4.699999999999999,4.8,4.6,2850.0,2900.0,2800.0,4.4,0.8300000000000001,True,0.8600000000000003,True,0.9699999999999998,True,False
FSP,2016-10-26,20161026_FSP,raw_data/transcripts/maec/MAEC_Dataset/20161026_FSP/text.txt,,,,,,,,,,,,,,,,,,,,,,,FY<NA>,FY<NA>,,,,,,,,,,,,,,,,,,,,,,
FSP,2017-02-15,20170215_FSP,raw_data/transcripts/maec/MAEC_Dataset/20170215_FSP/text.txt,,,,,,,,,,,,,,,,,,,,,,,FY<NA>,FY<NA>,,,,,,,,,,,,,,,,,,,,,,
FSP,2018-02-14,20180214_FSP,raw_data/transcripts/maec/MAEC_Dataset/20180214_FSP/text.txt,,,,,,,,,,,,,,,,,,,,,,,FY<NA>,FY<NA>,,,,,,,,,,,,,,,,,,,,,,
FSP,2018-05-02,20180502_FSP,raw_data/transcripts/maec/MAEC_Dataset/20180502_FSP/text.txt,,,,,,,,,,,,,,,,,,,,,,,FY<NA>,FY<NA>,,,,,,,,,,,,,,,,,,,,,,
FSS,2015-04-30,20150430_FSS,raw_data/transcripts/maec/MAEC_Dataset/20150430_FSS/text.txt,2015-03-31,2014-12-31,2015-03-31,2015-04-16,3.0,0.16,0.15,0.03,0.19,0.14,0.23,2015-04-30,2015-02-19,3.0,0.91,0.91,0.0,0.91,0.91,0.93,2015-03-02,2014.0,FY2014,FY2015,,0.79,,0.79,,,,,1.02,1.04,1.0,,,,0.79,0.07,True,0.020000000000000018,True,0.14,True,
FSS,2015-11-03,20151103_FSS,raw_data/transcripts/maec/MAEC_Dataset/20151103_FSS/text.txt,2015-09-30,2014-12-31,2015-09-30,2015-10-15,2.0,0.23,0.23,0.02,0.24,0.21,0.26,2015-11-03,2015-02-19,3.0,0.91,0.91,0.0,0.91,0.91,0.93,2015-03-02,2014.0,FY2014,FY2015,,0.79,,0.79,,,,,1.02,1.04,1.0,,,,0.79,0.03,True,0.020000000000000018,True,0.14,True,
